name,family,gf_type,incoming_velocity,outgoing_velocity,angle
head_y07_sidle_3_0_f090_far,header,ballcontrol,sprint,idle,090
head_y07_sidle_3_0_f090_shed,header,ballcontrol,sprint,idle,090
head_y07_sidle_3_0_f180,header,ballcontrol,sprint,idle,180
head_y07_sidle_3_0_f180_shed,header,ballcontrol,sprint,idle,180
head_y07_sidle_3_0_f270,header,ballcontrol,sprint,idle,270
head_y07_sidle_3_2_045,header,ballcontrol,sprint,walk,045
head_y07_sidle_3_2_045_v2,header,ballcontrol,sprint,walk,045
head_y07_sidle_chest_2_0_f090_shed,header,ballcontrol,walk,idle,090
head_y07_sidle_chest_3_0_f090_shed,header,ballcontrol,sprint,idle,090
head_y07_sidle_chest_3_0_f090_shed_v2,header,ballcontrol,sprint,idle,090
head_y07_sidle_chest_3_0_f180,header,ballcontrol,sprint,idle,180
head_y07_sidle_chest_3_0_f180_shed_rear,header,ballcontrol,sprint,idle,180
head_y08_sidle_chest_3_0_f090_shed,header,ballcontrol,sprint,idle,090
head_y08_sidle_chest_3_0_f180_shed,header,ballcontrol,sprint,idle,180
head_y09_0_0_000,header,ballcontrol,idle,idle,000
head_y09_0_0_000_rear,header,ballcontrol,idle,idle,000
head_y09_0_0_000_shed,header,ballcontrol,idle,idle,000
head_y09_0_0_000_side,header,ballcontrol,idle,idle,000
head_y09_0_0_000_side_shed,header,ballcontrol,idle,idle,000
head_y09_0_0_000_v2,header,ballcontrol,idle,idle,000
head_y09_0_0_090,header,ballcontrol,idle,idle,090
head_y09_0_0_090_rear,header,ballcontrol,idle,idle,090
head_y09_0_0_090_rear_shed,header,ballcontrol,idle,idle,090
head_y09_0_0_090_rear_shed_down,header,ballcontrol,idle,idle,090
head_y09_0_0_090_side,header,ballcontrol,idle,idle,090
head_y09_0_0_090_side_v2,header,ballcontrol,idle,idle,090
head_y09_0_0_090_v2,header,ballcontrol,idle,idle,090
head_y09_0_0_180,header,ballcontrol,idle,idle,180
head_y09_0_0_180_rear,header,ballcontrol,idle,idle,180
head_y09_0_0_180_rear_stagger,header,ballcontrol,idle,idle,180
head_y09_0_0_180_side,header,ballcontrol,idle,idle,180
head_y09_0_0_f090_side,header,ballcontrol,idle,idle,090
head_y09_3_0_000,header,ballcontrol,sprint,idle,000
head_y09_3_0_000_far,header,ballcontrol,sprint,idle,000
head_y09_3_0_000_shed,header,ballcontrol,sprint,idle,000
head_y09_3_0_090,header,ballcontrol,sprint,idle,090
head_y09_3_0_090_far,header,ballcontrol,sprint,idle,090
head_y09_3_0_090_shed,header,ballcontrol,sprint,idle,090
head_y09_3_0_180,header,ballcontrol,sprint,idle,180
head_y09_jostle_0_0_000,header,ballcontrol,idle,idle,000
head_y09_jostle_0_0_090,header,ballcontrol,idle,idle,090
head_y09_jostle_0_0_f090,header,ballcontrol,idle,idle,090
head_y09_shoot_0_0_000,header,ballcontrol,idle,idle,000
head_y09_shoot_3_0_000,header,ballcontrol,sprint,idle,000
head_y09_shoot_3_0_090,header,ballcontrol,sprint,idle,090
head_y09_shoulder_0_0_000,header,ballcontrol,idle,idle,000
head_y09_shoulder_3_0_000,header,ballcontrol,sprint,idle,000
head_y09_sidle_2_0_f180_clear,header,ballcontrol,walk,idle,180
head_y09_sidle_3_0_000,header,ballcontrol,sprint,idle,000
head_y09_sidle_3_0_000_far,header,ballcontrol,sprint,idle,000
head_y09_sidle_3_0_000_far_rear_dive,header,ballcontrol,sprint,idle,000
head_y09_sidle_3_0_090_clear,header,ballcontrol,sprint,idle,090
head_y09_sidle_3_0_090_clear_rear_stagger,header,ballcontrol,sprint,idle,090
head_y09_sidle_3_0_f090,header,ballcontrol,sprint,idle,090
head_y09_sidle_3_0_f090_clear_down,header,ballcontrol,sprint,idle,090
head_y09_sidle_3_0_f090_shed,header,ballcontrol,sprint,idle,090
head_y09_sidle_3_0_f180,header,ballcontrol,sprint,idle,180
head_y09_sidle_3_0_f180_clear_down,header,ballcontrol,sprint,idle,180
head_y09_sidle_3_0_f180_clear_down_v2,header,ballcontrol,sprint,idle,180
head_y09_sidle_3_0_f180_clear_stagger,header,ballcontrol,sprint,idle,180
head_y09_sidle_3_0_f180_stagger,header,ballcontrol,sprint,idle,180
head_y09_sidle_3_0_f270,header,ballcontrol,sprint,idle,270
head_y09_sidle_3_1_000,header,ballcontrol,sprint,dribble,000
head_y09_sidle_3_1_000_clear,header,ballcontrol,sprint,dribble,000
head_y09_sidle_3_2_045,header,ballcontrol,sprint,walk,045
head_y09_sidle_3_2_045_stagger,header,ballcontrol,sprint,walk,045
heisou_1_1,other,unknown,dribble,dribble,
idle,locomotion,movement,,,
idle_045,locomotion,movement,,,045
idle_045_quick,locomotion,movement,,,045
idle_045_relax,locomotion,movement,,,045
idle_067_side,locomotion,movement,,,067
idle_090,locomotion,movement,,,090
idle_090_quick,locomotion,movement,,,090
idle_090_relax,locomotion,movement,,,090
idle_0_1_000_pain_sign,locomotion,movement,idle,dribble,000
idle_0_1_walk_000_relax,locomotion,movement,idle,dribble,000
idle_0_1_walk_045,locomotion,movement,idle,dribble,045
idle_0_1_walk_045_relax,locomotion,movement,idle,dribble,045
idle_0_1_walk_090,locomotion,movement,idle,dribble,090
idle_0_1_walk_090_relax,locomotion,movement,idle,dribble,090
idle_0_1_walk_135,locomotion,movement,idle,dribble,135
idle_0_1_walk_135_relax,locomotion,movement,idle,dribble,135
idle_0_1_walk_180,locomotion,movement,idle,dribble,180
idle_0_1_walk_180_relax,locomotion,movement,idle,dribble,180
idle_0_2_back_045_step,locomotion,movement,idle,walk,045
idle_0_2_back_180_hurry,locomotion,movement,idle,walk,180
idle_0_2_back_f045,locomotion,movement,idle,walk,045
idle_0_2_back_f045_relax,locomotion,movement,idle,walk,045
idle_0_2_back_f090,locomotion,movement,idle,walk,090
idle_0_2_back_f135,locomotion,movement,idle,walk,135
idle_0_2_back_f135_relax,locomotion,movement,idle,walk,135
idle_0_2_neardelayback_f045,locomotion,movement,idle,walk,045
idle_0_2_neardelayback_f135,locomotion,movement,idle,walk,135
idle_0_2_neardelayside_000,locomotion,movement,idle,walk,000
idle_0_2_neardelayside_045,locomotion,movement,idle,walk,045
idle_0_2_neardelayside_135,locomotion,movement,idle,walk,135
idle_0_2_parallel,locomotion,movement,idle,walk,
idle_0_2_parallel_045,locomotion,movement,idle,walk,045
idle_0_2_parallel_090,locomotion,movement,idle,walk,090
idle_0_2_parallel_135,locomotion,movement,idle,walk,135
idle_0_2_parallel_180,locomotion,movement,idle,walk,180
idle_0_2_run_000,locomotion,movement,idle,walk,000
idle_0_2_run_045,locomotion,movement,idle,walk,045
idle_0_2_run_090,locomotion,movement,idle,walk,090
idle_0_2_run_090_relax,locomotion,movement,idle,walk,090
idle_0_2_run_135,locomotion,movement,idle,walk,135
idle_0_2_run_180,locomotion,movement,idle,walk,180
idle_0_2_run_180_near,locomotion,movement,idle,walk,180
idle_0_2_run_180_relax,locomotion,movement,idle,walk,180
idle_0_2_side_000,locomotion,movement,idle,walk,000
idle_0_2_side_000_relax,locomotion,movement,idle,walk,000
idle_0_2_side_045,locomotion,movement,idle,walk,045
idle_0_2_side_045_relax,locomotion,movement,idle,walk,045
idle_0_2_side_090_hurry,locomotion,movement,idle,walk,090
idle_0_2_side_135,locomotion,movement,idle,walk,135
idle_0_2_side_135_relax,locomotion,movement,idle,walk,135
idle_0_2_side_180,locomotion,movement,idle,walk,180
idle_0_2_side_180_hurry,locomotion,movement,idle,walk,180
idle_0_3_parallel,locomotion,movement,idle,sprint,
idle_0_3_parallel_045,locomotion,movement,idle,sprint,045
idle_0_3_parallel_090,locomotion,movement,idle,sprint,090
idle_0_3_parallel_135,locomotion,movement,idle,sprint,135
idle_0_3_parallel_180,locomotion,movement,idle,sprint,180
idle_0_3_run_000,locomotion,movement,idle,sprint,000
idle_0_3_run_000_bendforward,locomotion,movement,idle,sprint,000
idle_0_3_run_000_feint_135,locomotion,movement,idle,sprint,000
idle_0_3_run_000_hurry,locomotion,movement,idle,sprint,000
idle_0_3_run_000_v3,locomotion,movement,idle,sprint,000
idle_0_3_run_045,locomotion,movement,idle,sprint,045
idle_0_3_run_045_bendforward,locomotion,movement,idle,sprint,045
idle_0_3_run_090,locomotion,movement,idle,sprint,090
idle_0_3_run_090_bendforward,locomotion,movement,idle,sprint,090
idle_0_3_run_090_jostle,locomotion,movement,idle,sprint,090
idle_0_3_run_090_jostle_v2,locomotion,movement,idle,sprint,090
idle_0_3_run_090_push_aside,locomotion,movement,idle,sprint,090
idle_0_3_run_090_v2,locomotion,movement,idle,sprint,090
idle_0_3_run_135,locomotion,movement,idle,sprint,135
idle_0_3_run_135_feint_000,locomotion,movement,idle,sprint,135
idle_0_3_run_135_hurry,locomotion,movement,idle,sprint,135
idle_0_3_run_135_hurry_v2,locomotion,movement,idle,sprint,135
idle_0_3_run_135_jostle,locomotion,movement,idle,sprint,135
idle_0_3_run_135_push_aside,locomotion,movement,idle,sprint,135
idle_0_3_run_135_task,locomotion,movement,idle,sprint,135
idle_0_3_run_180,locomotion,movement,idle,sprint,180
idle_0_3_run_180_hurry,locomotion,movement,idle,sprint,180
idle_0_3_run_180_hurry_v2,locomotion,movement,idle,sprint,180
idle_0_3_run_180_jostle,locomotion,movement,idle,sprint,180
idle_0_3_run_180_jostle_v2,locomotion,movement,idle,sprint,180
idle_0_3_run_180_task_inverse_rot,locomotion,movement,idle,sprint,180
idle_0_3_run_f045_feint_045,locomotion,movement,idle,sprint,045
idle_0_3_run_f090_feint_090,locomotion,movement,idle,sprint,090
idle_0_3_run_tired,locomotion,movement,idle,sprint,
idle_0_3_side_090_hurry,locomotion,movement,idle,sprint,090
idle_122_side,locomotion,movement,,,122
idle_135,locomotion,movement,,,135
idle_135_quick,locomotion,movement,,,135
idle_135_relax,locomotion,movement,,,135
idle_180,locomotion,movement,,,180
idle_180_quick,locomotion,movement,,,180
idle_180_relax,locomotion,movement,,,180
idle_timingstep,locomotion,movement,,,
idle_tired_v4,locomotion,movement,,,
idle_tired_v5,locomotion,movement,,,
idle_tired_v6,locomotion,movement,,,
idle_tired_v7,locomotion,movement,,,
idle_waitball,locomotion,movement,,,
jockey,other,unknown,,,
js_back_1_1_loop_guard_back_main,feint,movement_special,dribble,dribble,
js_back_1_1_loop_guard_back_sub,feint,movement_special,dribble,dribble,
js_backslant_2_2_loop_sub,feint,movement_special,walk,walk,
js_idle_0_0_000_y00_tacklefoot_legscissors_down,feint,movement_special,idle,idle,000
js_idle_0_0_000_y00_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y00_tacklefoot_passcut_side,feint,movement_special,idle,idle,000
js_idle_0_0_000_y00_tacklefoot_passcut_v2,feint,movement_special,idle,idle,000
js_idle_0_0_000_y00_tacklefoot_passcut_v3,feint,movement_special,idle,idle,000
js_idle_0_0_000_y02_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y04_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y05_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y06_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y07_head_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y07_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_000_y09_tacklefoot_passcut,feint,movement_special,idle,idle,000
js_idle_0_0_030_guard_back_main,feint,movement_special,idle,idle,030
js_idle_0_0_090_guard_back_main,feint,movement_special,idle,idle,090
js_idle_0_0_090_guard_back_stagger_main,feint,movement_special,idle,idle,090
js_idle_0_0_135_guard_back_stagger_hard_main,feint,movement_special,idle,idle,135
js_idle_0_0_135_guard_back_stagger_main,feint,movement_special,idle,idle,135
js_idle_0_0_180_guard_back_stagger_hard_main,feint,movement_special,idle,idle,180
js_idle_0_0_180_guard_back_stagger_main,feint,movement_special,idle,idle,180
js_idle_0_0_loop_guard_back_main,feint,movement_special,idle,idle,
js_idle_0_0_loop_guard_back_sub_stagger_180,feint,movement_special,idle,idle,180
js_idle_0_3_loop_guard_back_main_turn_180,feint,movement_special,idle,sprint,180
js_idle_reaction_135_sub_block_090,feint,movement_special,,,135
js_idle_set_sub,feint,movement_special,,,
js_idle_tackle_guard_win_main,feint,movement_special,,,
js_move_run_2_2_loop_guard_back_v2,feint,movement_special,walk,walk,
js_run_1_1_loop_guard_back_main,feint,movement_special,dribble,dribble,
js_run_2_0_000_tacklefoot_legscissors_down,feint,movement_special,walk,idle,000
js_run_2_0_090_guard_back,feint,movement_special,walk,idle,090
js_run_2_2_000_hardpress_sub,feint,movement_special,walk,walk,000
js_run_2_2_000_hardpress_sub_aslant,feint,movement_special,walk,walk,000
js_run_2_2_loop_guard_back_main,feint,movement_special,walk,walk,
js_run_2_2_loop_guard_back_sub,feint,movement_special,walk,walk,
js_run_2_3_000_push_away,feint,movement_special,walk,sprint,000
js_run_3_0_090_guard_back,feint,movement_special,sprint,idle,090
js_run_3_2_030_guard_back,feint,movement_special,sprint,walk,030
js_run_3_2_090_guard_back,feint,movement_special,sprint,walk,090
js_run_3_2_090_tacklesholder,feint,movement_special,sprint,walk,090
js_run_3_3_000_hardpress_sub,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_aslant,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_aslant_v2,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_aslant_v3,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_sideposition,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_sideposition_kick,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_sideposition_v2,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_switchstep,feint,movement_special,sprint,sprint,000
js_run_3_3_000_hardpress_sub_v2,feint,movement_special,sprint,sprint,000
js_run_3_3_000_push_away,feint,movement_special,sprint,sprint,000
js_run_3_3_000_push_away_hard,feint,movement_special,sprint,sprint,000
js_run_3_3_000_push_away_hard_v2,feint,movement_special,sprint,sprint,000
js_run_3_3_000_push_away_v2,feint,movement_special,sprint,sprint,000
js_run_3_3_loop_guard_back_main,feint,movement_special,sprint,sprint,
js_run_3_3_loop_guard_back_sub,feint,movement_special,sprint,sprint,
js_run_3_3_loop_guard_side,feint,movement_special,sprint,sprint,
js_run_4_4_loop_guard_side,feint,movement_special,sprint,sprint,
js_run_4_4_loop_guard_side_v2,feint,movement_special,sprint,sprint,
js_side_2_2_000_hardpress_sub,feint,movement_special,walk,walk,000
js_side_2_2_000_hardpress_sub_v2,feint,movement_special,walk,walk,000
js_side_2_2_loop_guard_back_main,feint,movement_special,walk,walk,
js_side_2_2_loop_sub,feint,movement_special,walk,walk,
js_side_3_3_000_hardpress_sub,feint,movement_special,sprint,sprint,000
js_side_3_3_000_hardpress_sub_v2,feint,movement_special,sprint,sprint,000
js_side_3_3_000_hardpress_sub_v3,feint,movement_special,sprint,sprint,000
js_slant_2_2_loop_guard_back_main,feint,movement_special,walk,walk,
js_slant_2_2_loop_guard_back_sub,feint,movement_special,walk,walk,
js_slant_3_3_loop_guard_back_main,feint,movement_special,sprint,sprint,
js_slant_3_3_loop_guard_back_sub,feint,movement_special,sprint,sprint,
kick_long_0_0_adjust_y0_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_adjust_y0_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_infront_y0_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_infront_y0_045,kick,ballcontrol,idle,idle,045
kick_long_0_0_infront_y0_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_infront_y0_090_late,kick,ballcontrol,idle,idle,090
kick_long_0_0_infront_y0_135_late,kick,ballcontrol,idle,idle,135
kick_long_0_0_infront_y0_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_inside_y0_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_inside_y0_045,kick,ballcontrol,idle,idle,045
kick_long_0_0_inside_y0_045_fake_f022_late,kick,ballcontrol,idle,idle,045
kick_long_0_0_inside_y0_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_inside_y0_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y0_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y0_000_topspin,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y0_045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y0_045_topspin,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y0_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y0_135,kick,ballcontrol,idle,idle,135
kick_long_0_0_instep_y0_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y2_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y2_000_topspin,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y2_045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y2_045_late_cancel,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y2_045_topspin,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y2_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y2_090_topspin,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y2_135,kick,ballcontrol,idle,idle,135
kick_long_0_0_instep_y2_135_late_cancel,kick,ballcontrol,idle,idle,135
kick_long_0_0_instep_y2_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y4_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y4_045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y4_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y4_135,kick,ballcontrol,idle,idle,135
kick_long_0_0_instep_y4_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_instep_y6_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_instep_y6_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y6_135,kick,ballcontrol,idle,idle,135
kick_long_0_0_instep_y8_090,kick,ballcontrol,idle,idle,090
kick_long_0_0_instep_y8_135,kick,ballcontrol,idle,idle,135
kick_long_0_0_outside_y0_000_curve,kick,ballcontrol,idle,idle,000
kick_long_0_0_outside_y0_f045_curve,kick,ballcontrol,idle,idle,045
kick_long_0_0_y0_stagger_l_000,kick,ballcontrol,idle,idle,000
kick_long_0_0_y0_stagger_l_000_down,kick,ballcontrol,idle,idle,000
kick_long_0_0_y0_stagger_l_f045,kick,ballcontrol,idle,idle,045
kick_long_0_0_y0_stagger_l_f045_down,kick,ballcontrol,idle,idle,045
kick_long_0_0_y0_stagger_l_f090,kick,ballcontrol,idle,idle,090
kick_long_0_0_y0_stagger_l_f090_down,kick,ballcontrol,idle,idle,090
kick_long_0_0_y0_stagger_l_f135,kick,ballcontrol,idle,idle,135
kick_long_0_0_y0_stagger_l_f135_down,kick,ballcontrol,idle,idle,135
kick_long_2_2_adjust_y0_000,kick,ballcontrol,walk,walk,000
kick_long_3_0_infront_y0_000,kick,ballcontrol,sprint,idle,000
kick_long_3_0_infront_y0_000_curve,kick,ballcontrol,sprint,idle,000
kick_long_3_0_infront_y0_045,kick,ballcontrol,sprint,idle,045
kick_long_3_0_infront_y0_090,kick,ballcontrol,sprint,idle,090
kick_long_3_0_infront_y0_090_late,kick,ballcontrol,sprint,idle,090
kick_long_3_0_infront_y0_090_late_2,kick,ballcontrol,sprint,idle,090
kick_long_3_0_infront_y0_135,kick,ballcontrol,sprint,idle,135
kick_long_3_0_infront_y0_135_late,kick,ballcontrol,sprint,idle,135
kick_long_3_0_infront_y0_f045,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_000,kick,ballcontrol,sprint,idle,000
kick_long_3_0_inside_y0_000_curve,kick,ballcontrol,sprint,idle,000
kick_long_3_0_inside_y0_000_punch,kick,ballcontrol,sprint,idle,000
kick_long_3_0_inside_y0_045,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_bale_nospin,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_beckham,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_beckham_2002,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_calhanoglu,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_coutinho,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_debruyne,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_far,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_gerrard,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_grounder,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_henry,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_jadson,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_max,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_messi,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_nedved,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_ozil,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_pirlo,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_placekick,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_reus,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_ronaldinho,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_ronaldinho_2,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_silva,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_sneijder,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_curve_syunsuke,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_fake_f022_late,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_045_punch,kick,ballcontrol,sprint,idle,045
kick_long_3_0_inside_y0_090,kick,ballcontrol,sprint,idle,090
kick_long_3_0_inside_y0_f045_curve_down,kick,ballcontrol,sprint,idle,045
kick_long_3_0_instep_y0_000,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_cristiano,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_cristiano_nospin,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_curve,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_down,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_gerrard,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_honda_nospin,kick,ballcontrol,sprint,idle,000
kick_long_3_0_instep_y0_000_late,kick,ballcontrol,sprint,idle,000
